web-scraper-order,web-scraper-start-url,headline,headline-href,datetime,body
"1681220790-456","https://www.9news.com.au/medicinal-cannabis","Olivia Newton-John reveals medicinal cannabis is part of her cancer treatment","https://www.9news.com.au/national/olivia-newton-johhn-60-minutes-cancer-medicinal-cannabis-key-to-recovery/3fe1b1ce-f8dd-43fd-b534-d2f4000dfd1e","9:30pm Aug 4, 2019","Now a cannabis convert, Newton-John is joining the fight for medicinal cannabis to be legalised. She and Easterling want Australians to have greater access to the plant, like they do in their home state of California – where both medicinal and recreational cannabis is legal."
"1681220790-457","https://www.9news.com.au/medicinal-cannabis","Olivia Newton-John reveals medicinal cannabis is part of her cancer treatment","https://www.9news.com.au/national/olivia-newton-johhn-60-minutes-cancer-medicinal-cannabis-key-to-recovery/3fe1b1ce-f8dd-43fd-b534-d2f4000dfd1e","9:30pm Aug 4, 2019","She's also hoping to break down the stigma surrounding cannabis use."
"1681220790-458","https://www.9news.com.au/medicinal-cannabis","Olivia Newton-John reveals medicinal cannabis is part of her cancer treatment","https://www.9news.com.au/national/olivia-newton-johhn-60-minutes-cancer-medicinal-cannabis-key-to-recovery/3fe1b1ce-f8dd-43fd-b534-d2f4000dfd1e","9:30pm Aug 4, 2019","""It's not a drug, it's a herb and a plant,"" she told Hayes."
"1681220790-459","https://www.9news.com.au/medicinal-cannabis","Olivia Newton-John reveals medicinal cannabis is part of her cancer treatment","https://www.9news.com.au/national/olivia-newton-johhn-60-minutes-cancer-medicinal-cannabis-key-to-recovery/3fe1b1ce-f8dd-43fd-b534-d2f4000dfd1e","9:30pm Aug 4, 2019","""I think when people use the word drug, it's a misconception as to what it is and it gets people thinking, 'oh it's just another drug', but it's not."""
"1681220790-460","https://www.9news.com.au/medicinal-cannabis","Olivia Newton-John reveals medicinal cannabis is part of her cancer treatment","https://www.9news.com.au/national/olivia-newton-johhn-60-minutes-cancer-medicinal-cannabis-key-to-recovery/3fe1b1ce-f8dd-43fd-b534-d2f4000dfd1e","9:30pm Aug 4, 2019","Doctors at the Olivia Newton-John Research Institute will conduct a clinical trial to determine the effectiveness of medicinal cannabis later this year."
"1681220790-461","https://www.9news.com.au/medicinal-cannabis","Olivia Newton-John reveals medicinal cannabis is part of her cancer treatment","https://www.9news.com.au/national/olivia-newton-johhn-60-minutes-cancer-medicinal-cannabis-key-to-recovery/3fe1b1ce-f8dd-43fd-b534-d2f4000dfd1e","9:30pm Aug 4, 2019","Head oncologist Professor Jonathan Cebon, says he and his team want to explore the benefits of medicinal cannabis in the lab."
"1681220790-462","https://www.9news.com.au/medicinal-cannabis","Olivia Newton-John reveals medicinal cannabis is part of her cancer treatment","https://www.9news.com.au/national/olivia-newton-johhn-60-minutes-cancer-medicinal-cannabis-key-to-recovery/3fe1b1ce-f8dd-43fd-b534-d2f4000dfd1e","9:30pm Aug 4, 2019","""There's absolutely no doubt that a lot of patients with cancer use medicinal marijuana and report great benefits from it. So you have to believe what the patients tell you,"" Dr Cebon told Hayes."
"1681220790-463","https://www.9news.com.au/medicinal-cannabis","Olivia Newton-John reveals medicinal cannabis is part of her cancer treatment","https://www.9news.com.au/national/olivia-newton-johhn-60-minutes-cancer-medicinal-cannabis-key-to-recovery/3fe1b1ce-f8dd-43fd-b534-d2f4000dfd1e","9:30pm Aug 4, 2019","""We're very happy to be able to do a clinical trial with medicinal cannabis to assess its effects on the quality of life with patients and cancer,"" he said."
"1681220790-464","https://www.9news.com.au/medicinal-cannabis","Olivia Newton-John reveals medicinal cannabis is part of her cancer treatment","https://www.9news.com.au/national/olivia-newton-johhn-60-minutes-cancer-medicinal-cannabis-key-to-recovery/3fe1b1ce-f8dd-43fd-b534-d2f4000dfd1e","9:30pm Aug 4, 2019",""
"1681220793-465","https://www.9news.com.au/medicinal-cannabis","Proud mum says she became 'criminal' to treat son","https://www.9news.com.au/national/a-current-affair-medicinal-cannabis-red-tape-families-struggling-access-aca/788a7555-32ae-470e-aed1-08b7307af97a","7:54pm Aug 16, 2019","Lyn Cleaver is a proud mum."
"1681220793-466","https://www.9news.com.au/medicinal-cannabis","Proud mum says she became 'criminal' to treat son","https://www.9news.com.au/national/a-current-affair-medicinal-cannabis-red-tape-families-struggling-access-aca/788a7555-32ae-470e-aed1-08b7307af97a","7:54pm Aug 16, 2019","She's also a criminal and she's not afraid to admit it."
"1681220793-467","https://www.9news.com.au/medicinal-cannabis","Proud mum says she became 'criminal' to treat son","https://www.9news.com.au/national/a-current-affair-medicinal-cannabis-red-tape-families-struggling-access-aca/788a7555-32ae-470e-aed1-08b7307af97a","7:54pm Aug 16, 2019","""I've gone from being mum, to being doctor, to being pharmacist and I'm a criminal for doing that,"" she told"
"1681220793-468","https://www.9news.com.au/medicinal-cannabis","Proud mum says she became 'criminal' to treat son","https://www.9news.com.au/national/a-current-affair-medicinal-cannabis-red-tape-families-struggling-access-aca/788a7555-32ae-470e-aed1-08b7307af97a","7:54pm Aug 16, 2019","The 47-year-old says she has no other choice but to break the law."
"1681220793-469","https://www.9news.com.au/medicinal-cannabis","Proud mum says she became 'criminal' to treat son","https://www.9news.com.au/national/a-current-affair-medicinal-cannabis-red-tape-families-struggling-access-aca/788a7555-32ae-470e-aed1-08b7307af97a","7:54pm Aug 16, 2019","Despite the fact regulated medicinal cannabis is legal in Australia, red tape and bureaucratic nonsense means she is forced to grow her own."
"1681220793-470","https://www.9news.com.au/medicinal-cannabis","Proud mum says she became 'criminal' to treat son","https://www.9news.com.au/national/a-current-affair-medicinal-cannabis-red-tape-families-struggling-access-aca/788a7555-32ae-470e-aed1-08b7307af97a","7:54pm Aug 16, 2019","She uses the oil to treat her disabled son Jeremy, who battles severe and painful seizures linked to his epilepsy."
"1681220793-471","https://www.9news.com.au/medicinal-cannabis","Proud mum says she became 'criminal' to treat son","https://www.9news.com.au/national/a-current-affair-medicinal-cannabis-red-tape-families-struggling-access-aca/788a7555-32ae-470e-aed1-08b7307af97a","7:54pm Aug 16, 2019","""I find it incredibly offensive that a bureaucrat or a politician would choose to stand between Jeremy and his doctor and his quality of life,"" she said."
"1681220793-472","https://www.9news.com.au/medicinal-cannabis","Proud mum says she became 'criminal' to treat son","https://www.9news.com.au/national/a-current-affair-medicinal-cannabis-red-tape-families-struggling-access-aca/788a7555-32ae-470e-aed1-08b7307af97a","7:54pm Aug 16, 2019","""It's the first medicine we've been able to give Jeremy that comes side-effect free and that's incredible."""
"1681220793-473","https://www.9news.com.au/medicinal-cannabis","Proud mum says she became 'criminal' to treat son","https://www.9news.com.au/national/a-current-affair-medicinal-cannabis-red-tape-families-struggling-access-aca/788a7555-32ae-470e-aed1-08b7307af97a","7:54pm Aug 16, 2019","Lyn is one of many Australians who have struggled to access prescription medicinal cannabis since it was legalised more than two years ago."
"1681220793-474","https://www.9news.com.au/medicinal-cannabis","Proud mum says she became 'criminal' to treat son","https://www.9news.com.au/national/a-current-affair-medicinal-cannabis-red-tape-families-struggling-access-aca/788a7555-32ae-470e-aed1-08b7307af97a","7:54pm Aug 16, 2019","She's applied for the product through the Tasmanian Government's Controlled Access Scheme, but has been rejected."
"1681220793-475","https://www.9news.com.au/medicinal-cannabis","Proud mum says she became 'criminal' to treat son","https://www.9news.com.au/national/a-current-affair-medicinal-cannabis-red-tape-families-struggling-access-aca/788a7555-32ae-470e-aed1-08b7307af97a","7:54pm Aug 16, 2019","It's not surprising, considering only 10 Tasmanian patients have been given the green-light to access it."
"1681220793-476","https://www.9news.com.au/medicinal-cannabis","Proud mum says she became 'criminal' to treat son","https://www.9news.com.au/national/a-current-affair-medicinal-cannabis-red-tape-families-struggling-access-aca/788a7555-32ae-470e-aed1-08b7307af97a","7:54pm Aug 16, 2019","After multiple pharmaceutical drugs were found to be ineffective, Newcastle mum Kate Bevan was approved for a prescription for her 12-year-old daughter, Evelin."
"1681220793-477","https://www.9news.com.au/medicinal-cannabis","Proud mum says she became 'criminal' to treat son","https://www.9news.com.au/national/a-current-affair-medicinal-cannabis-red-tape-families-struggling-access-aca/788a7555-32ae-470e-aed1-08b7307af97a","7:54pm Aug 16, 2019","""My little darling, who really struggled to learn new concepts with maths, was able to come home and smash through her homework,"" she said."
"1681220793-478","https://www.9news.com.au/medicinal-cannabis","Proud mum says she became 'criminal' to treat son","https://www.9news.com.au/national/a-current-affair-medicinal-cannabis-red-tape-families-struggling-access-aca/788a7555-32ae-470e-aed1-08b7307af97a","7:54pm Aug 16, 2019","""She went from being in the bottom two percentile for IQ through to the 47th percentile and that was just in nine months on the medication."""
"1681220793-479","https://www.9news.com.au/medicinal-cannabis","Proud mum says she became 'criminal' to treat son","https://www.9news.com.au/national/a-current-affair-medicinal-cannabis-red-tape-families-struggling-access-aca/788a7555-32ae-470e-aed1-08b7307af97a","7:54pm Aug 16, 2019","But the loving mother is forced to pay for the privilege of her daughter's happiness, with the prescription costing her around $450 a week."
"1681220793-480","https://www.9news.com.au/medicinal-cannabis","Proud mum says she became 'criminal' to treat son","https://www.9news.com.au/national/a-current-affair-medicinal-cannabis-red-tape-families-struggling-access-aca/788a7555-32ae-470e-aed1-08b7307af97a","7:54pm Aug 16, 2019","Unlike Lyn's home-made oil, Kate's legal and regulated medicine does not contain the psychoactive component of the cannabis plant known as THC."
"1681220793-481","https://www.9news.com.au/medicinal-cannabis","Proud mum says she became 'criminal' to treat son","https://www.9news.com.au/national/a-current-affair-medicinal-cannabis-red-tape-families-struggling-access-aca/788a7555-32ae-470e-aed1-08b7307af97a","7:54pm Aug 16, 2019","Melbourne pharmacist Jarrod McMaugh says those who can't access to the medicine and are thinking of breaking the law and growing their own cannabis need to practice extreme caution."
"1681220793-482","https://www.9news.com.au/medicinal-cannabis","Proud mum says she became 'criminal' to treat son","https://www.9news.com.au/national/a-current-affair-medicinal-cannabis-red-tape-families-struggling-access-aca/788a7555-32ae-470e-aed1-08b7307af97a","7:54pm Aug 16, 2019","""These products are not legal and it means that you don't know if the consistency is there,"" he said."
"1681220793-483","https://www.9news.com.au/medicinal-cannabis","Proud mum says she became 'criminal' to treat son","https://www.9news.com.au/national/a-current-affair-medicinal-cannabis-red-tape-families-struggling-access-aca/788a7555-32ae-470e-aed1-08b7307af97a","7:54pm Aug 16, 2019","""It could have contaminates, we don't know those things. Maybe they're very good quality, maybe they're not. It's hard to know that when it's not regulated."""
"1681220793-484","https://www.9news.com.au/medicinal-cannabis","Proud mum says she became 'criminal' to treat son","https://www.9news.com.au/national/a-current-affair-medicinal-cannabis-red-tape-families-struggling-access-aca/788a7555-32ae-470e-aed1-08b7307af97a","7:54pm Aug 16, 2019","The Government insists the current system is working, telling"
"1681220797-485","https://www.9news.com.au/medicinal-cannabis","Queensland medicinal cannabis farm to supply patients within weeks","https://www.9news.com.au/national/queensland-news-medicinal-cannabis-farm-opens-sunshine-coast-medifarm/ad0ef813-4a76-4a23-9ec4-b3cf4c47a32b","4:01pm Aug 27, 2019","Australia's first fully operational medicinal cannabis farm has opened in Queensland and will start supplying patients within weeks."
"1681220797-486","https://www.9news.com.au/medicinal-cannabis","Queensland medicinal cannabis farm to supply patients within weeks","https://www.9news.com.au/national/queensland-news-medicinal-cannabis-farm-opens-sunshine-coast-medifarm/ad0ef813-4a76-4a23-9ec4-b3cf4c47a32b","4:01pm Aug 27, 2019","Australian company Medifarm's Sunshine Coast facility currently houses 1,000 marijuana plants which can produce 1.2 tonnes of medicinal cannabis a year, with hopes to increase to seven tonnes a year."
"1681220797-487","https://www.9news.com.au/medicinal-cannabis","Queensland medicinal cannabis farm to supply patients within weeks","https://www.9news.com.au/national/queensland-news-medicinal-cannabis-farm-opens-sunshine-coast-medifarm/ad0ef813-4a76-4a23-9ec4-b3cf4c47a32b","4:01pm Aug 27, 2019","Only a few thousand Australians have been prescribed medicinal cannabis treatment by a doctor despite it being legalised by the federal government in February 2016, and they rely largely on important products."
"1681220797-488","https://www.9news.com.au/medicinal-cannabis","Queensland medicinal cannabis farm to supply patients within weeks","https://www.9news.com.au/national/queensland-news-medicinal-cannabis-farm-opens-sunshine-coast-medifarm/ad0ef813-4a76-4a23-9ec4-b3cf4c47a32b","4:01pm Aug 27, 2019","Medifarm director Adam Benjamin said a reliable local supply of medicinal cannabis was crucial for doctors and patients considering it as treatment."
"1681220797-489","https://www.9news.com.au/medicinal-cannabis","Queensland medicinal cannabis farm to supply patients within weeks","https://www.9news.com.au/national/queensland-news-medicinal-cannabis-farm-opens-sunshine-coast-medifarm/ad0ef813-4a76-4a23-9ec4-b3cf4c47a32b","4:01pm Aug 27, 2019","""Doctors, I believe, are doing their best to become better educated, to understand how to access the product, but the reality is we are talking about imported products at the moment that can't even keep up with demand,"" Mr Benjamin told 9News."
"1681220797-490","https://www.9news.com.au/medicinal-cannabis","Queensland medicinal cannabis farm to supply patients within weeks","https://www.9news.com.au/national/queensland-news-medicinal-cannabis-farm-opens-sunshine-coast-medifarm/ad0ef813-4a76-4a23-9ec4-b3cf4c47a32b","4:01pm Aug 27, 2019","""When you've got a patient that is taking a medicine it's very important there is no interruption to that medicine, so the local supply of that supply chain is integral to supporting better patient access."""
"1681220797-491","https://www.9news.com.au/medicinal-cannabis","Queensland medicinal cannabis farm to supply patients within weeks","https://www.9news.com.au/national/queensland-news-medicinal-cannabis-farm-opens-sunshine-coast-medifarm/ad0ef813-4a76-4a23-9ec4-b3cf4c47a32b","4:01pm Aug 27, 2019","The company has an exclusive partnership with Tikun Olam, an Israel-based company that has developed specific strains of medicinal cannabis to target different conditions, including post-traumatic stress disorder, epilepsy, cancer and palliative treatment."
"1681220797-492","https://www.9news.com.au/medicinal-cannabis","Queensland medicinal cannabis farm to supply patients within weeks","https://www.9news.com.au/national/queensland-news-medicinal-cannabis-farm-opens-sunshine-coast-medifarm/ad0ef813-4a76-4a23-9ec4-b3cf4c47a32b","4:01pm Aug 27, 2019","Mark and Tanya Martin, who lost their son Sam to cancer five years ago, said they believe parents should have easier access to medicinal cannabis."
"1681220797-493","https://www.9news.com.au/medicinal-cannabis","Queensland medicinal cannabis farm to supply patients within weeks","https://www.9news.com.au/national/queensland-news-medicinal-cannabis-farm-opens-sunshine-coast-medifarm/ad0ef813-4a76-4a23-9ec4-b3cf4c47a32b","4:01pm Aug 27, 2019","""We've seen first-hand as a family the benefits that medicinal cannabis can help with patients,"" Mr Martin said."
"1681220797-494","https://www.9news.com.au/medicinal-cannabis","Queensland medicinal cannabis farm to supply patients within weeks","https://www.9news.com.au/national/queensland-news-medicinal-cannabis-farm-opens-sunshine-coast-medifarm/ad0ef813-4a76-4a23-9ec4-b3cf4c47a32b","4:01pm Aug 27, 2019","""There's still going to be heartbreak out there but if that heartbreak can be softened in any such way then I think that's a benefit."""
"1681220797-495","https://www.9news.com.au/medicinal-cannabis","Queensland medicinal cannabis farm to supply patients within weeks","https://www.9news.com.au/national/queensland-news-medicinal-cannabis-farm-opens-sunshine-coast-medifarm/ad0ef813-4a76-4a23-9ec4-b3cf4c47a32b","4:01pm Aug 27, 2019","Health Minister Greg Hunt said Medifarm held three of 81 licenses to produce medicinal cannabis in Australia."
"1681220797-496","https://www.9news.com.au/medicinal-cannabis","Queensland medicinal cannabis farm to supply patients within weeks","https://www.9news.com.au/national/queensland-news-medicinal-cannabis-farm-opens-sunshine-coast-medifarm/ad0ef813-4a76-4a23-9ec4-b3cf4c47a32b","4:01pm Aug 27, 2019","Australian patients would have priority for the local product, but companies like Medifarm could also export to the global market, he said."
"1681220797-497","https://www.9news.com.au/medicinal-cannabis","Queensland medicinal cannabis farm to supply patients within weeks","https://www.9news.com.au/national/queensland-news-medicinal-cannabis-farm-opens-sunshine-coast-medifarm/ad0ef813-4a76-4a23-9ec4-b3cf4c47a32b","4:01pm Aug 27, 2019","""Medicinal cannabis is something which this government has legalised subject to the most rigorous conditions, arguably some of the most rigorous condition in the world which is why Europe looks to Australia as a preferred supplier,"" he said."
"1681220797-498","https://www.9news.com.au/medicinal-cannabis","Queensland medicinal cannabis farm to supply patients within weeks","https://www.9news.com.au/national/queensland-news-medicinal-cannabis-farm-opens-sunshine-coast-medifarm/ad0ef813-4a76-4a23-9ec4-b3cf4c47a32b","4:01pm Aug 27, 2019","""If the doctors determine that the medicine should be available, it can be available."""
"1681220797-499","https://www.9news.com.au/medicinal-cannabis","Queensland medicinal cannabis farm to supply patients within weeks","https://www.9news.com.au/national/queensland-news-medicinal-cannabis-farm-opens-sunshine-coast-medifarm/ad0ef813-4a76-4a23-9ec4-b3cf4c47a32b","4:01pm Aug 27, 2019","Security at the farm is strict with two checkpoints controlling access, as well as security cameras. The location of the farm is kept secret and all plants are destroyed after they have been harvested."
"1681220800-500","https://www.9news.com.au/medicinal-cannabis","Mum's plea for 'life-changing' drug","https://www.9news.com.au/national/medicinal-cannabis-epilepsy-treatment-pbs-health-news/629149ac-1d1f-483c-917d-33dadf0618c5","8:26pm Oct 13, 2019","There are renewed calls for medicinal cannabis to be added to the national Pharmaceutical Benefits Scheme (PBS) after a trial has proven life-changing for a number of children with epilepsy."
"1681220800-501","https://www.9news.com.au/medicinal-cannabis","Mum's plea for 'life-changing' drug","https://www.9news.com.au/national/medicinal-cannabis-epilepsy-treatment-pbs-health-news/629149ac-1d1f-483c-917d-33dadf0618c5","8:26pm Oct 13, 2019","Melbourne teenager Madison Williamson used to suffer up to 50 seizures a day, but has now been completely seizure-free for the past 10 months since starting on Cannabidiol."
"1681220800-502","https://www.9news.com.au/medicinal-cannabis","Mum's plea for 'life-changing' drug","https://www.9news.com.au/national/medicinal-cannabis-epilepsy-treatment-pbs-health-news/629149ac-1d1f-483c-917d-33dadf0618c5","8:26pm Oct 13, 2019","""It's gone to nothing – no flicks, no stares. Her life and our family's lives have changed,"" mum Amanda told 9NEWS."
"1681220800-503","https://www.9news.com.au/medicinal-cannabis","Mum's plea for 'life-changing' drug","https://www.9news.com.au/national/medicinal-cannabis-epilepsy-treatment-pbs-health-news/629149ac-1d1f-483c-917d-33dadf0618c5","8:26pm Oct 13, 2019","Cocktails of standard medicines had little effect on Madison's condition."
"1681220800-504","https://www.9news.com.au/medicinal-cannabis","Mum's plea for 'life-changing' drug","https://www.9news.com.au/national/medicinal-cannabis-epilepsy-treatment-pbs-health-news/629149ac-1d1f-483c-917d-33dadf0618c5","8:26pm Oct 13, 2019","Now, she is looking forward to growing independence and even the possibility of obtaining her driver's licence."
"1681220800-505","https://www.9news.com.au/medicinal-cannabis","Mum's plea for 'life-changing' drug","https://www.9news.com.au/national/medicinal-cannabis-epilepsy-treatment-pbs-health-news/629149ac-1d1f-483c-917d-33dadf0618c5","8:26pm Oct 13, 2019","Currently, Madison is one of 60 children receiving Cannabidiol through Victorian Government funding."
"1681220800-506","https://www.9news.com.au/medicinal-cannabis","Mum's plea for 'life-changing' drug","https://www.9news.com.au/national/medicinal-cannabis-epilepsy-treatment-pbs-health-news/629149ac-1d1f-483c-917d-33dadf0618c5","8:26pm Oct 13, 2019","Health Minister Jenny Mikakos has announced plans to expand that number to 90, ""so that more children have the same opportunities to fully participate in society… like going to school."""
"1681220800-507","https://www.9news.com.au/medicinal-cannabis","Mum's plea for 'life-changing' drug","https://www.9news.com.au/national/medicinal-cannabis-epilepsy-treatment-pbs-health-news/629149ac-1d1f-483c-917d-33dadf0618c5","8:26pm Oct 13, 2019","Without that funding, the drug would cost families a prohibitive $35,000 to $80,000 each year."
"1681220800-508","https://www.9news.com.au/medicinal-cannabis","Mum's plea for 'life-changing' drug","https://www.9news.com.au/national/medicinal-cannabis-epilepsy-treatment-pbs-health-news/629149ac-1d1f-483c-917d-33dadf0618c5","8:26pm Oct 13, 2019","But Ms Williamson said she would sell everything to keep Madison on the drug if it doesn't make it onto the PBS by her daughter's 18th birthday."
"1681220800-509","https://www.9news.com.au/medicinal-cannabis","Mum's plea for 'life-changing' drug","https://www.9news.com.au/national/medicinal-cannabis-epilepsy-treatment-pbs-health-news/629149ac-1d1f-483c-917d-33dadf0618c5","8:26pm Oct 13, 2019","""We don't want it to stop, because I can't always be there and as she gets older, she wants to be more independent."""
"1681220800-510","https://www.9news.com.au/medicinal-cannabis","Mum's plea for 'life-changing' drug","https://www.9news.com.au/national/medicinal-cannabis-epilepsy-treatment-pbs-health-news/629149ac-1d1f-483c-917d-33dadf0618c5","8:26pm Oct 13, 2019","However, doctors at the Royal Children's Hospital are cautioning that not all children respond to the medication as well as Madison."
"1681220800-511","https://www.9news.com.au/medicinal-cannabis","Mum's plea for 'life-changing' drug","https://www.9news.com.au/national/medicinal-cannabis-epilepsy-treatment-pbs-health-news/629149ac-1d1f-483c-917d-33dadf0618c5","8:26pm Oct 13, 2019","""The number of children who completely stop having seizures is low,"" paediatric neurologist Dr Jeremy Cameron said."
"1681220800-512","https://www.9news.com.au/medicinal-cannabis","Mum's plea for 'life-changing' drug","https://www.9news.com.au/national/medicinal-cannabis-epilepsy-treatment-pbs-health-news/629149ac-1d1f-483c-917d-33dadf0618c5","8:26pm Oct 13, 2019","""About half the patients that we have treated have had a significant reduction."""
"1681220800-513","https://www.9news.com.au/medicinal-cannabis","Mum's plea for 'life-changing' drug","https://www.9news.com.au/national/medicinal-cannabis-epilepsy-treatment-pbs-health-news/629149ac-1d1f-483c-917d-33dadf0618c5","8:26pm Oct 13, 2019","Victorian Opposition Leader Michael O'Brien is calling for the government to release the results of the clinical trial."
"1681220800-514","https://www.9news.com.au/medicinal-cannabis","Mum's plea for 'life-changing' drug","https://www.9news.com.au/national/medicinal-cannabis-epilepsy-treatment-pbs-health-news/629149ac-1d1f-483c-917d-33dadf0618c5","8:26pm Oct 13, 2019","""The Government promised it would be released the clinical trial results… and I think the community needs to see those so that we know exactly how effective this program has been,"" he said."
"1681220804-515","https://www.9news.com.au/medicinal-cannabis","Grandmother with cancer charged with cultivating cannabis","https://www.9news.com.au/national/medicinal-cannabis-victorian-bowel-cancer-patient-charged-with-cultivating-cannabis-for-her-treatment/770dd532-74bd-4d8e-a347-270a4070cded","1:19pm Oct 17, 2019","A Victorian grandmother is set to face court charged with cultivation and possession of cannabis after she said she was using the narcotic to treat her stage-three bowel cancer."
"1681220804-516","https://www.9news.com.au/medicinal-cannabis","Grandmother with cancer charged with cultivating cannabis","https://www.9news.com.au/national/medicinal-cannabis-victorian-bowel-cancer-patient-charged-with-cultivating-cannabis-for-her-treatment/770dd532-74bd-4d8e-a347-270a4070cded","1:19pm Oct 17, 2019","Alice Burns said a lack of affordable medicinal cannabis led to her decision to grow her own cannabis, which she then used to make cannabis oil."
"1681220804-517","https://www.9news.com.au/medicinal-cannabis","Grandmother with cancer charged with cultivating cannabis","https://www.9news.com.au/national/medicinal-cannabis-victorian-bowel-cancer-patient-charged-with-cultivating-cannabis-for-her-treatment/770dd532-74bd-4d8e-a347-270a4070cded","1:19pm Oct 17, 2019","The 54-year-old was arrested and charged in June, after a police tip-off led to a search of her home in regional Victoria's Otway Ranges."
"1681220804-518","https://www.9news.com.au/medicinal-cannabis","Grandmother with cancer charged with cultivating cannabis","https://www.9news.com.au/national/medicinal-cannabis-victorian-bowel-cancer-patient-charged-with-cultivating-cannabis-for-her-treatment/770dd532-74bd-4d8e-a347-270a4070cded","1:19pm Oct 17, 2019","""The local policeman knew that I had cancer and had been using it for that. I admitted to everything. I said it was all mine, but they still charged my partner, who is also my carer, too,"" Ms Burns told nine.com.au."
"1681220804-519","https://www.9news.com.au/medicinal-cannabis","Grandmother with cancer charged with cultivating cannabis","https://www.9news.com.au/national/medicinal-cannabis-victorian-bowel-cancer-patient-charged-with-cultivating-cannabis-for-her-treatment/770dd532-74bd-4d8e-a347-270a4070cded","1:19pm Oct 17, 2019","The pair will face Colac Magistrates' Court in January where Ms Burns said she planned to fight the charges under common law rights."
"1681220804-520","https://www.9news.com.au/medicinal-cannabis","Grandmother with cancer charged with cultivating cannabis","https://www.9news.com.au/national/medicinal-cannabis-victorian-bowel-cancer-patient-charged-with-cultivating-cannabis-for-her-treatment/770dd532-74bd-4d8e-a347-270a4070cded","1:19pm Oct 17, 2019","""I feel like I am really being discriminated against here. It should be my right to choose how I treat my cancer,"" she said."
"1681220804-521","https://www.9news.com.au/medicinal-cannabis","Grandmother with cancer charged with cultivating cannabis","https://www.9news.com.au/national/medicinal-cannabis-victorian-bowel-cancer-patient-charged-with-cultivating-cannabis-for-her-treatment/770dd532-74bd-4d8e-a347-270a4070cded","1:19pm Oct 17, 2019","Ms Burns' legal case comes as demand for medicinal cannabis is skyrocketing."
"1681220804-522","https://www.9news.com.au/medicinal-cannabis","Grandmother with cancer charged with cultivating cannabis","https://www.9news.com.au/national/medicinal-cannabis-victorian-bowel-cancer-patient-charged-with-cultivating-cannabis-for-her-treatment/770dd532-74bd-4d8e-a347-270a4070cded","1:19pm Oct 17, 2019","Last month alone, the Therapeutic Goods Administration (TGA) approved 2919 medicinal cannabis scripts, more than two-and-a half times the number processed six months ago."
"1681220804-523","https://www.9news.com.au/medicinal-cannabis","Grandmother with cancer charged with cultivating cannabis","https://www.9news.com.au/national/medicinal-cannabis-victorian-bowel-cancer-patient-charged-with-cultivating-cannabis-for-her-treatment/770dd532-74bd-4d8e-a347-270a4070cded","1:19pm Oct 17, 2019","It also comes a month after the ACT government controversially passed legislation legalising the possessing, smoking and growing of small amounts of cannabis - a move the Federal Government has objected to."
"1681220804-524","https://www.9news.com.au/medicinal-cannabis","Grandmother with cancer charged with cultivating cannabis","https://www.9news.com.au/national/medicinal-cannabis-victorian-bowel-cancer-patient-charged-with-cultivating-cannabis-for-her-treatment/770dd532-74bd-4d8e-a347-270a4070cded","1:19pm Oct 17, 2019","From early next year, adults in Canberra will be able to possess up to 50 grams of dry cannabis and grow two plants."
"1681220804-525","https://www.9news.com.au/medicinal-cannabis","Grandmother with cancer charged with cultivating cannabis","https://www.9news.com.au/national/medicinal-cannabis-victorian-bowel-cancer-patient-charged-with-cultivating-cannabis-for-her-treatment/770dd532-74bd-4d8e-a347-270a4070cded","1:19pm Oct 17, 2019","Ms Burns was diagnosed with bowel cancer in January, after going to see the doctor about her extremely painful haemorrhoids."
"1681220804-526","https://www.9news.com.au/medicinal-cannabis","Grandmother with cancer charged with cultivating cannabis","https://www.9news.com.au/national/medicinal-cannabis-victorian-bowel-cancer-patient-charged-with-cultivating-cannabis-for-her-treatment/770dd532-74bd-4d8e-a347-270a4070cded","1:19pm Oct 17, 2019","""I thought I was just dealing with piles. I went to the doctor and said I want a stronger cream, the supermarket cream isn't strong enough,"" she said."
"1681220804-527","https://www.9news.com.au/medicinal-cannabis","Grandmother with cancer charged with cultivating cannabis","https://www.9news.com.au/national/medicinal-cannabis-victorian-bowel-cancer-patient-charged-with-cultivating-cannabis-for-her-treatment/770dd532-74bd-4d8e-a347-270a4070cded","1:19pm Oct 17, 2019","""And that's when he stepped in and said there is something else going on here."""
"1681220804-528","https://www.9news.com.au/medicinal-cannabis","Grandmother with cancer charged with cultivating cannabis","https://www.9news.com.au/national/medicinal-cannabis-victorian-bowel-cancer-patient-charged-with-cultivating-cannabis-for-her-treatment/770dd532-74bd-4d8e-a347-270a4070cded","1:19pm Oct 17, 2019","Ms Burns underwent chemotherapy and radiation as part of her treatment. In August, she had surgery to remove the lower part of her colon and was fitted with a permanent colostomy bag."
"1681220804-529","https://www.9news.com.au/medicinal-cannabis","Grandmother with cancer charged with cultivating cannabis","https://www.9news.com.au/national/medicinal-cannabis-victorian-bowel-cancer-patient-charged-with-cultivating-cannabis-for-her-treatment/770dd532-74bd-4d8e-a347-270a4070cded","1:19pm Oct 17, 2019","Before her chemotherapy began, Ms Burns made the decision to try cannabis oil after researching about its benefits for cancer patients online."
